fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_003,174019,2024-10-15 07:00:00,2024-10-15 07:05:00,1,-1.958529,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,20466.38,20461.07,20461.07,20473.68,-6.71,2,stop,0.38,5.37,1.4
rw_003,174105,2024-10-15 14:10:00,2024-10-15 14:10:00,1,-1.922424,long|phase_trigger|compression_mid|trigger_firm|fresh_fresh|low_decay|us_overlap,20452.76,20444.56,20444.56,20464.04,-9.6,1,stop,0.0,21.75,1.4
rw_003,174119,2024-10-15 15:20:00,2024-10-15 15:20:00,1,-1.886469,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,20461.01,20452.79,20452.79,20472.31,-9.62,1,stop,1.12,12.38,1.4
rw_003,174126,2024-10-15 15:55:00,2024-10-15 16:05:00,1,-1.883183,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|us_overlap,20455.51,20466.6,20447.45,20466.6,9.69,3,target,20.37,0.25,1.4
rw_003,174132,2024-10-15 16:25:00,2024-10-15 16:25:00,1,-1.855853,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,20480.88,20472.81,20472.81,20491.98,-9.47,1,stop,0.0,21.62,1.4
rw_003,174138,2024-10-15 16:55:00,2024-10-15 16:55:00,1,-1.884329,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|us_overlap,20472.23,20462.45,20462.45,20485.68,-10.98,1,stop,17.75,14.75,1.2
rw_003,174144,2024-10-15 17:25:00,2024-10-15 17:25:00,-1,-1.90716,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20400.73,20384.74,20412.36,20384.74,14.79,1,target,56.87,9.75,1.2
rw_003,174157,2024-10-15 18:30:00,2024-10-15 18:30:00,-1,-1.867809,short|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|late_session,20229.61,20250.68,20250.68,20200.64,-22.27,1,stop,10.38,36.5,1.2
rw_003,174286,2024-10-16 06:15:00,2024-10-16 06:55:00,1,-1.912367,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,20214.88,20224.01,20208.24,20224.01,7.73,9,target,12.63,4.25,1.4
rw_003,174295,2024-10-16 07:00:00,2024-10-16 07:50:00,1,-1.916732,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,20223.88,20223.01,20217.43,20232.75,-2.27,11,max_hold,6.63,5.12,1.4
rw_003,174385,2024-10-16 14:30:00,2024-10-16 14:40:00,1,-1.950471,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,20217.01,20207.6,20207.6,20229.95,-10.81,3,stop,4.5,13.88,1.4
rw_003,174391,2024-10-16 15:00:00,2024-10-16 15:00:00,1,-1.963535,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|mid_decay|us_overlap,20211.63,20202.95,20202.95,20223.56,-10.08,1,stop,2.5,10.5,1.4
rw_003,174400,2024-10-16 15:45:00,2024-10-16 15:45:00,-1,-1.957347,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,20182.63,20190.05,20190.05,20172.43,-8.82,1,stop,5.5,8.25,1.4
rw_003,174451,2024-10-16 20:00:00,2024-10-16 20:15:00,1,-1.862327,long|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|late_session,20171.48,20150.35,20150.35,20200.53,-22.08,4,stop,12.0,28.75,0.95
rw_003,174461,2024-10-16 20:50:00,2024-10-16 21:20:00,1,-1.852705,long|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|late_session,20172.86,20200.49,20152.77,20200.49,26.43,7,target,41.75,18.5,1.2
rw_003,174626,2024-10-17 11:35:00,2024-10-17 11:50:00,1,-1.908127,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|europe_morning,20314.99,20331.85,20302.73,20331.85,15.46,4,target,18.62,5.88,1.4
rw_003,174632,2024-10-17 12:05:00,2024-10-17 12:25:00,1,-1.887426,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|europe_morning,20333.61,20320.67,20320.67,20351.41,-14.34,5,stop,11.38,13.0,1.4
rw_003,174639,2024-10-17 12:40:00,2024-10-17 13:10:00,1,-1.881524,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|europe_morning,20324.24,20342.3,20311.11,20342.3,16.66,7,target,28.5,4.75,1.4
rw_003,174646,2024-10-17 13:15:00,2024-10-17 13:50:00,1,-1.90585,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,20348.61,20366.39,20335.68,20366.39,16.38,8,target,22.63,3.75,1.4
rw_003,174678,2024-10-17 15:55:00,2024-10-17 15:55:00,1,-1.900559,long|phase_trigger|compression_low|trigger_firm|fresh_new|low_decay|us_overlap,20383.61,20396.33,20374.36,20396.33,11.32,1,target,15.75,1.25,1.4
rw_003,174704,2024-10-17 18:05:00,2024-10-17 18:05:00,-1,-1.878433,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20211.59,20232.97,20232.97,20182.19,-22.58,1,stop,2.5,56.87,1.2
rw_003,174717,2024-10-17 19:10:00,2024-10-17 19:25:00,1,-1.869098,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|high_decay|late_session,20339.96,20314.77,20314.77,20374.6,-26.39,4,stop,4.13,27.0,1.2
rw_003,174886,2024-10-18 10:15:00,2024-10-18 10:20:00,1,-1.95478,long|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|europe_morning,20274.34,20268.21,20268.21,20282.77,-7.53,2,stop,2.75,10.5,1.4
rw_003,174892,2024-10-18 10:45:00,2024-10-18 10:45:00,1,-1.953788,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|europe_morning,20277.47,20271.3,20271.3,20285.96,-7.57,1,stop,0.0,11.25,1.4
rw_003,174898,2024-10-18 11:15:00,2024-10-18 11:15:00,1,-1.953699,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,20299.97,20308.84,20293.52,20308.84,7.47,1,target,9.5,1.13,1.4
rw_003,174941,2024-10-18 14:50:00,2024-10-18 14:55:00,1,-1.942351,long|phase_trigger|compression_high|trigger_firm|fresh_new|low_decay|us_overlap,20317.59,20309.89,20309.89,20328.17,-9.1,2,stop,3.75,8.37,1.4
rw_003,174950,2024-10-18 15:35:00,2024-10-18 15:35:00,1,-1.952732,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,20322.59,20315.06,20315.06,20332.95,-8.93,1,stop,2.63,10.25,1.4
rw_003,174956,2024-10-18 16:05:00,2024-10-18 16:10:00,1,-1.942403,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|us_overlap,20326.97,20337.3,20319.46,20337.3,8.93,2,target,12.75,1.5,1.4
rw_003,174977,2024-10-18 17:50:00,2024-10-18 17:50:00,1,-1.95433,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,20339.69,20326.06,20326.06,20358.43,-14.83,1,stop,0.0,36.25,1.2
rw_003,174994,2024-10-18 19:15:00,2024-10-18 19:15:00,-1,-1.878082,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20289.19,20306.0,20306.0,20266.08,-18.01,1,stop,4.75,18.0,1.2
rw_003,175136,2024-10-21 08:10:00,2024-10-21 08:15:00,-1,-1.949857,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,20313.64,20306.92,20318.53,20306.92,5.32,2,target,7.87,0.0,1.4
rw_003,175203,2024-10-21 13:45:00,2024-10-21 13:45:00,-1,-1.929954,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,20249.02,20237.16,20257.65,20237.16,10.46,1,target,22.5,0.75,1.4
rw_003,175209,2024-10-21 14:15:00,2024-10-21 14:15:00,-1,-1.910989,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|us_overlap,20222.02,20209.43,20231.18,20209.43,11.19,1,target,23.0,4.62,1.4
rw_003,175237,2024-10-21 16:35:00,2024-10-21 16:35:00,1,-1.884795,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,20295.24,20309.51,20284.87,20309.51,13.07,1,target,43.88,5.0,1.2
rw_003,175243,2024-10-21 17:05:00,2024-10-21 17:05:00,1,-1.857151,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20349.24,20365.77,20337.22,20365.77,15.33,1,target,38.25,4.0,1.2
rw_003,175260,2024-10-21 18:30:00,2024-10-21 18:30:00,-1,-1.845598,short|phase_trigger|compression_low|trigger_strong|fresh_fresh|low_decay|late_session,20211.62,20229.46,20229.46,20187.09,-19.04,1,stop,7.63,24.62,1.2
rw_003,175281,2024-10-21 20:15:00,2024-10-21 20:15:00,1,-1.78366,long|phase_trigger|compression_low|trigger_strong|fresh_new|high_decay|late_session,20335.49,20314.47,20314.47,20364.4,-22.22,1,stop,7.25,24.75,1.2
rw_003,175290,2024-10-21 21:00:00,2024-10-21 21:05:00,1,-1.76985,long|phase_trigger|compression_low|trigger_strong|fresh_new|high_decay|late_session,20343.62,20324.08,20324.08,20370.49,-20.74,2,stop,3.37,20.75,1.2
rw_003,175471,2024-10-22 13:05:00,2024-10-22 13:05:00,-1,-1.915502,short|phase_early_confirmation|compression_low|trigger_firm|fresh_new|low_decay|us_overlap,20233.53,20244.21,20244.21,20218.85,-12.08,1,stop,3.13,19.87,1.4
rw_003,175502,2024-10-22 15:40:00,2024-10-22 15:40:00,-1,-1.913058,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,20241.03,20226.31,20251.73,20226.31,13.32,1,target,20.38,7.0,1.4
rw_003,175508,2024-10-22 16:10:00,2024-10-22 16:10:00,-1,-1.872233,short|phase_trigger|compression_low|trigger_strong|fresh_fresh|low_decay|us_overlap,20218.53,20230.14,20230.14,20202.57,-13.01,1,stop,0.13,28.87,1.4
rw_003,175520,2024-10-22 17:10:00,2024-10-22 17:10:00,1,-1.867039,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20345.38,20365.49,20330.75,20365.49,18.91,1,target,22.37,12.0,1.2
rw_003,175529,2024-10-22 17:55:00,2024-10-22 18:10:00,1,-1.838716,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,20348.5,20331.08,20331.08,20372.45,-18.37,4,stop,16.88,21.5,0.95
rw_003,175554,2024-10-22 20:00:00,2024-10-22 20:35:00,1,-1.804562,long|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|late_session,20353.0,20379.6,20333.65,20379.6,25.4,8,target,43.0,18.5,1.2
rw_003,175566,2024-10-22 21:00:00,2024-10-22 21:00:00,1,-1.763148,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20428.5,20452.03,20411.39,20452.03,22.33,1,target,27.25,5.37,1.2
rw_003,175785,2024-10-23 16:15:00,2024-10-23 16:15:00,-1,-1.92109,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,20299.17,20308.5,20308.5,20286.34,-10.73,1,stop,2.12,9.63,1.4
rw_003,175798,2024-10-23 17:20:00,2024-10-23 17:20:00,-1,-1.926984,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,20229.52,20242.87,20242.87,20211.16,-14.55,1,stop,8.25,30.25,1.2
rw_003,175805,2024-10-23 17:55:00,2024-10-23 18:00:00,-1,-1.932346,short|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|late_session,20265.02,20243.18,20280.9,20243.18,20.64,2,target,23.25,11.13,1.2
rw_003,175813,2024-10-23 18:35:00,2024-10-23 18:35:00,-1,-1.855807,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20165.77,20184.96,20184.96,20139.38,-20.39,1,stop,0.75,24.25,1.2
rw_003,175819,2024-10-23 19:05:00,2024-10-23 19:20:00,-1,-1.838969,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20157.27,20129.02,20177.82,20129.02,27.42,4,target,33.5,15.0,0.83
rw_003,175825,2024-10-23 19:35:00,2024-10-23 19:50:00,-1,-1.801489,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20115.77,20138.09,20138.09,20085.09,-23.52,4,stop,21.0,23.88,1.2
rw_003,175832,2024-10-23 20:10:00,2024-10-23 20:10:00,-1,-1.783203,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20070.27,20037.51,20094.1,20037.51,31.56,1,target,43.62,6.5,1.2
rw_003,175842,2024-10-23 21:00:00,2024-10-23 21:15:00,-1,-1.761308,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,19982.77,19949.56,20006.92,19949.56,32.01,4,target,46.5,3.25,1.2
rw_003,175939,2024-10-24 06:05:00,2024-10-24 06:05:00,1,-1.916032,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,20196.55,20189.96,20189.96,20205.6,-7.99,1,stop,0.62,15.63,1.4
rw_003,175945,2024-10-24 06:35:00,2024-10-24 06:45:00,1,-1.924804,long|phase_trigger|compression_high|trigger_firm|fresh_new|low_decay|early_session,20200.17,20193.3,20193.3,20209.61,-8.27,3,stop,0.38,11.5,1.4
rw_003,176047,2024-10-24 15:05:00,2024-10-24 15:05:00,1,-1.943506,long|phase_trigger|compression_high|trigger_firm|fresh_new|low_decay|us_overlap,20274.8,20266.97,20266.97,20285.56,-9.23,1,stop,0.0,16.5,1.4
rw_003,176053,2024-10-24 15:35:00,2024-10-24 15:35:00,1,-1.939424,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|us_overlap,20269.42,20280.19,20261.59,20280.19,9.37,1,target,17.25,1.0,1.4
rw_003,176092,2024-10-24 18:50:00,2024-10-24 18:50:00,-1,-1.894115,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20130.77,20149.84,20149.84,20104.54,-20.27,1,stop,6.5,38.63,1.2
rw_003,176098,2024-10-24 19:20:00,2024-10-24 19:20:00,-1,-1.864153,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,20143.4,20165.45,20165.45,20113.09,-23.25,1,stop,9.63,26.75,1.2
rw_003,176109,2024-10-24 20:15:00,2024-10-24 20:25:00,1,-1.851222,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|mid_decay|late_session,20233.02,20209.41,20209.41,20265.49,-24.81,3,stop,3.5,28.5,1.2
rw_003,176115,2024-10-24 20:45:00,2024-10-24 20:45:00,1,-1.833597,long|phase_early_confirmation|compression_low|trigger_firm|fresh_fresh|mid_decay|late_session,20241.27,20218.61,20218.61,20272.43,-23.86,1,stop,2.0,31.5,1.2
rw_003,176233,2024-10-25 07:35:00,2024-10-25 07:50:00,-1,-1.954174,short|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,20230.37,20235.28,20235.28,20223.62,-6.31,4,stop,2.37,7.0,1.4
rw_003,176292,2024-10-25 12:30:00,2024-10-25 12:40:00,1,-1.941372,long|phase_early_confirmation|compression_mid|trigger_firm|fresh_new|low_decay|europe_morning,20302.87,20294.68,20294.68,20314.13,-9.59,3,stop,1.38,9.62,1.4
rw_003,176299,2024-10-25 13:05:00,2024-10-25 13:15:00,1,-1.953746,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|us_overlap,20303.62,20295.46,20295.46,20314.85,-9.56,3,stop,2.25,11.25,1.4
rw_003,176323,2024-10-25 15:05:00,2024-10-25 15:05:00,1,-1.954143,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,20316.37,20326.15,20309.26,20326.15,8.38,1,target,20.38,1.62,1.4
rw_003,176338,2024-10-25 16:20:00,2024-10-25 16:20:00,1,-1.928677,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,20367.0,20360.19,20360.19,20376.36,-8.21,1,stop,4.37,9.13,1.4
rw_003,176353,2024-10-25 17:35:00,2024-10-25 17:35:00,1,-1.952023,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,20552.97,20540.19,20540.19,20570.55,-13.98,1,stop,4.75,25.25,1.2
rw_003,176359,2024-10-25 18:05:00,2024-10-25 18:10:00,1,-1.931785,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,20523.72,20508.41,20508.41,20544.77,-16.51,2,stop,15.0,18.0,1.2
rw_003,176391,2024-10-25 20:45:00,2024-10-25 20:45:00,-1,-1.859017,short|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|late_session,20349.72,20370.68,20370.68,20320.9,-22.16,1,stop,2.62,68.63,1.2
rw_003,176514,2024-10-28 08:05:00,2024-10-28 08:05:00,1,-1.938502,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,20525.67,20518.36,20518.36,20535.73,-8.71,1,stop,1.25,11.25,1.4
rw_003,176574,2024-10-28 13:05:00,2024-10-28 13:05:00,1,-1.916185,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,20543.55,20533.57,20533.57,20557.27,-11.38,1,stop,1.5,17.63,1.4
rw_003,176598,2024-10-28 15:05:00,2024-10-28 15:10:00,-1,-1.946808,short|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,20465.67,20475.97,20475.97,20451.5,-11.7,2,stop,12.87,15.5,1.4
rw_003,176619,2024-10-28 16:50:00,2024-10-28 16:50:00,-1,-1.928656,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,20438.9,20421.96,20451.22,20421.96,15.74,1,target,38.25,0.37,1.2
rw_003,176646,2024-10-28 19:05:00,2024-10-28 19:20:00,-1,-1.841551,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,20408.02,20427.1,20427.1,20381.79,-20.28,4,stop,7.5,34.5,1.2
rw_003,176653,2024-10-28 19:40:00,2024-10-28 19:40:00,-1,-1.838207,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20392.65,20411.54,20411.54,20366.68,-20.09,1,stop,1.88,37.12,1.2
rw_003,176660,2024-10-28 20:15:00,2024-10-28 20:15:00,-1,-1.822894,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20383.77,20403.72,20403.72,20356.34,-21.15,1,stop,1.25,31.75,1.2
rw_003,176667,2024-10-28 20:50:00,2024-10-28 21:40:00,-1,-1.83244,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,20413.02,20391.52,20432.39,20386.38,20.3,11,max_hold,26.25,18.75,1.2
rw_003,176868,2024-10-29 14:35:00,2024-10-29 14:40:00,-1,-1.898015,short|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|low_decay|us_overlap,20362.85,20374.46,20374.46,20346.89,-13.01,2,stop,1.88,25.5,1.4
rw_003,176901,2024-10-29 17:20:00,2024-10-29 17:20:00,1,-1.903214,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20411.82,20432.37,20396.88,20432.37,19.35,1,target,52.88,14.12,1.2
rw_003,176910,2024-10-29 18:05:00,2024-10-29 18:05:00,1,-1.836094,long|phase_trigger|compression_low|trigger_firm|fresh_new|low_decay|late_session,20474.57,20455.86,20455.86,20500.29,-19.91,1,stop,3.13,28.75,1.2
rw_003,176918,2024-10-29 18:45:00,2024-10-29 19:00:00,1,-1.794469,long|phase_early_confirmation|compression_low|trigger_firm|fresh_stale|low_decay|late_session,20480.57,20507.82,20460.75,20507.82,26.05,4,target,38.63,17.25,1.2
rw_003,176925,2024-10-29 19:20:00,2024-10-29 19:30:00,1,-1.778829,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,20501.82,20481.49,20481.49,20529.77,-21.53,3,stop,13.5,31.25,1.2
rw_003,176931,2024-10-29 19:50:00,2024-10-29 20:00:00,1,-1.790164,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20512.07,20541.89,20490.38,20541.89,28.62,3,target,44.88,4.5,1.2
rw_003,176937,2024-10-29 20:20:00,2024-10-29 20:25:00,1,-1.776448,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20557.07,20534.66,20534.66,20587.88,-23.61,2,stop,2.5,25.0,1.2
rw_003,176944,2024-10-29 20:55:00,2024-10-29 21:15:00,1,-1.759579,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,20557.32,20537.12,20537.12,20585.09,-21.4,5,stop,0.63,22.62,1.2
rw_003,177054,2024-10-30 07:05:00,2024-10-30 07:05:00,-1,-1.949906,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,20593.98,20600.48,20600.48,20585.04,-7.9,1,stop,2.62,8.25,1.4
rw_003,177066,2024-10-30 08:05:00,2024-10-30 08:05:00,-1,-1.951475,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,20593.11,20599.33,20599.33,20584.56,-7.62,1,stop,0.13,9.0,1.4
rw_003,177150,2024-10-30 15:05:00,2024-10-30 15:15:00,-1,-1.941406,short|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,20587.11,20596.9,20596.9,20573.65,-11.19,3,stop,8.5,17.87,1.4
rw_003,177156,2024-10-30 15:35:00,2024-10-30 15:35:00,-1,-1.931714,short|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|low_decay|us_overlap,20580.23,20589.59,20589.59,20567.37,-10.76,1,stop,1.5,17.88,1.4
rw_003,177166,2024-10-30 16:25:00,2024-10-30 16:25:00,-1,-1.935337,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|us_overlap,20529.23,20539.53,20539.53,20515.07,-11.7,1,stop,5.25,19.25,1.4
rw_003,177196,2024-10-30 18:55:00,2024-10-30 19:10:00,1,-1.899672,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|high_decay|late_session,20552.33,20532.87,20532.87,20579.09,-20.66,4,stop,7.88,24.0,1.2
rw_003,177215,2024-10-30 20:30:00,2024-10-30 20:35:00,-1,-1.848571,short|phase_trigger|compression_low|trigger_strong|fresh_new|high_decay|late_session,20497.21,20470.47,20516.66,20470.47,25.54,2,target,50.88,8.25,1.2
rw_003,177221,2024-10-30 21:00:00,2024-10-30 21:00:00,-1,-1.81282,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,20454.08,20472.22,20472.22,20429.13,-19.34,1,stop,1.0,18.75,1.2
rw_003,177331,2024-10-31 07:10:00,2024-10-31 07:45:00,-1,-1.909175,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,20292.76,20283.75,20299.31,20283.75,7.61,8,target,10.0,5.12,1.4
rw_003,177343,2024-10-31 08:10:00,2024-10-31 08:10:00,-1,-1.914381,short|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|europe_morning,20286.01,20278.05,20291.8,20278.05,6.56,1,target,21.5,4.12,1.4
rw_003,177450,2024-10-31 17:05:00,2024-10-31 17:05:00,-1,-1.925243,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20033.86,20050.85,20050.85,20010.5,-18.19,1,stop,2.75,28.25,1.2
rw_003,177456,2024-10-31 17:35:00,2024-10-31 17:45:00,-1,-1.918599,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20007.73,19980.41,20027.6,19980.41,26.12,3,target,47.25,14.0,1.2
rw_003,177462,2024-10-31 18:05:00,2024-10-31 18:05:00,-1,-1.856335,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,19944.73,19966.45,19966.45,19914.86,-22.92,1,stop,12.0,48.13,1.2
rw_003,177472,2024-10-31 18:55:00,2024-10-31 18:55:00,-1,-1.83139,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,19911.73,19937.15,19937.15,19876.78,-26.62,1,stop,1.5,37.88,1.2
rw_003,177480,2024-10-31 19:35:00,2024-10-31 19:45:00,-1,-1.833324,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,19951.86,19978.67,19978.67,19915.0,-28.01,3,stop,3.38,26.87,1.2
rw_004,177600,2024-11-01 06:35:00,2024-11-01 06:35:00,1,-1.92246,long|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|early_session,19979.11,19970.85,19970.85,19990.46,-9.66,1,stop,0.62,9.0,1.4
rw_004,177629,2024-11-01 09:00:00,2024-11-01 09:05:00,1,-1.947576,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|europe_morning,20002.11,19994.73,19994.73,20012.26,-8.78,2,stop,2.62,9.88,1.4
rw_004,177698,2024-11-01 14:45:00,2024-11-01 14:45:00,1,-1.948478,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,20002.61,19993.75,19993.75,20014.79,-10.26,1,stop,0.5,19.5,1.4
rw_004,177705,2024-11-01 15:20:00,2024-11-01 15:25:00,1,-1.95149,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|us_overlap,19997.86,19989.66,19989.66,20009.14,-9.6,2,stop,3.75,19.38,1.4
rw_004,177737,2024-11-01 18:00:00,2024-11-01 18:05:00,1,-1.951919,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,20116.83,20096.79,20096.79,20144.38,-21.24,2,stop,8.0,21.5,1.2
rw_004,177743,2024-11-01 18:30:00,2024-11-01 18:30:00,1,-1.878886,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,20164.08,20141.7,20141.7,20194.85,-23.58,1,stop,4.0,24.25,1.2
rw_004,177750,2024-11-01 19:05:00,2024-11-01 19:40:00,1,-1.887548,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,20122.33,20098.16,20098.16,20155.56,-25.37,8,stop,12.75,46.75,1.2
rw_004,177773,2024-11-01 21:00:00,2024-11-01 21:50:00,-1,-1.879294,short|phase_trigger|compression_low|trigger_strong|fresh_new|high_decay|late_session,20038.96,20039.83,20064.03,20004.49,-2.07,11,max_hold,29.63,21.5,1.2
